age,age_group,job,marital,education,balance,housing,loan,contact,month,month_number,duration,campaign,campaign_contact_group,pdays,previous,poutcome,previously_contacted,conversion,y
47,46-55,unemployed,married,tertiary,1725,yes,yes,cellular,oct,10,183,2,2 Contacts,-1,0,unknown,No,0,no
70,66+,retired,married,secondary,2384,no,no,cellular,oct,10,196,2,2 Contacts,-1,0,unknown,No,1,yes
60,56-65,management,married,tertiary,3401,no,no,cellular,oct,10,294,1,1 Contact,270,1,failure,Yes,1,yes
41,36-45,services,married,tertiary,881,no,no,cellular,oct,10,257,3,3 Contacts,-1,0,unknown,No,1,yes
46,46-55,housemaid,married,primary,3512,no,no,cellular,oct,10,175,1,1 Contact,197,1,failure,Yes,1,yes
22,18-25,student,single,secondary,1522,no,no,cellular,oct,10,368,2,2 Contacts,-1,0,unknown,No,1,yes
51,46-55,unknown,married,unknown,1585,no,no,telephone,oct,10,152,4,4-5 Contacts,-1,0,unknown,No,0,no
60,56-65,retired,divorced,secondary,4243,no,no,cellular,oct,10,416,2,2 Contacts,-1,0,unknown,No,1,yes
28,26-35,student,single,tertiary,3717,no,no,telephone,oct,10,177,2,2 Contacts,-1,0,unknown,No,0,no
60,56-65,retired,divorced,primary,8434,no,no,telephone,nov,11,105,2,2 Contacts,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,3301,yes,no,cellular,nov,11,131,2,2 Contacts,171,2,failure,Yes,0,no
37,36-45,management,married,primary,1506,no,no,cellular,nov,11,101,3,3 Contacts,80,3,success,Yes,0,no
57,56-65,management,married,tertiary,1832,yes,no,cellular,nov,11,131,2,2 Contacts,-1,0,unknown,No,0,no
20,18-25,student,single,primary,0,no,no,cellular,nov,11,69,4,4-5 Contacts,182,4,failure,Yes,0,no
33,26-35,management,single,tertiary,2485,yes,no,cellular,nov,11,91,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,technician,single,secondary,846,no,no,cellular,nov,11,75,2,2 Contacts,-1,0,unknown,No,0,no
29,26-35,technician,single,secondary,3851,no,no,cellular,nov,11,59,2,2 Contacts,-1,0,unknown,No,0,no
38,36-45,technician,married,tertiary,732,no,no,cellular,nov,11,53,2,2 Contacts,161,1,failure,Yes,0,no
70,66+,technician,married,secondary,3020,no,no,telephone,nov,11,358,2,2 Contacts,186,1,failure,Yes,0,no
39,36-45,technician,married,tertiary,508,no,no,cellular,nov,11,154,3,3 Contacts,-1,0,unknown,No,0,no
51,46-55,technician,married,secondary,39,no,no,cellular,nov,11,173,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,management,single,tertiary,9317,no,no,cellular,nov,11,92,3,3 Contacts,-1,0,unknown,No,0,no
65,56-65,retired,married,primary,1992,no,no,telephone,nov,11,459,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,technician,single,tertiary,600,no,no,cellular,nov,11,272,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,student,single,tertiary,3054,no,no,cellular,nov,11,204,1,1 Contact,186,7,success,Yes,0,no
54,46-55,technician,married,secondary,473,no,yes,cellular,nov,11,182,1,1 Contact,81,1,failure,Yes,1,yes
33,26-35,management,single,tertiary,576,no,no,cellular,nov,11,144,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,self-employed,single,tertiary,5462,no,no,cellular,nov,11,188,1,1 Contact,186,1,success,Yes,1,yes
32,26-35,student,married,secondary,833,yes,no,telephone,nov,11,227,5,4-5 Contacts,164,3,other,Yes,0,no
26,26-35,admin.,married,tertiary,906,no,no,cellular,nov,11,109,1,1 Contact,160,1,success,Yes,0,no
35,26-35,technician,married,secondary,580,yes,no,cellular,nov,11,180,2,2 Contacts,171,1,failure,Yes,0,no
51,46-55,technician,married,secondary,580,yes,no,telephone,nov,11,117,5,4-5 Contacts,-1,0,unknown,No,0,no
58,56-65,admin.,married,secondary,2777,yes,no,telephone,nov,11,214,3,3 Contacts,-1,0,unknown,No,0,no
59,56-65,management,married,secondary,4412,no,no,cellular,nov,11,162,2,2 Contacts,-1,0,unknown,No,1,yes
66,66+,housemaid,married,primary,922,no,no,telephone,nov,11,83,4,4-5 Contacts,101,4,other,Yes,0,no
25,18-25,unemployed,married,secondary,1404,yes,no,cellular,nov,11,85,2,2 Contacts,-1,0,unknown,No,0,no
72,66+,retired,single,tertiary,1285,no,no,telephone,nov,11,179,5,4-5 Contacts,98,2,failure,Yes,0,no
55,46-55,management,divorced,tertiary,2037,no,no,cellular,nov,11,209,2,2 Contacts,273,1,failure,Yes,1,yes
29,26-35,student,single,unknown,10332,no,no,cellular,nov,11,46,3,3 Contacts,-1,0,unknown,No,1,yes
35,26-35,management,married,tertiary,1133,yes,no,cellular,nov,11,102,1,1 Contact,-1,0,unknown,No,1,yes
44,36-45,technician,married,tertiary,1818,yes,yes,cellular,nov,11,88,2,2 Contacts,83,2,failure,Yes,0,no
44,36-45,admin.,married,secondary,205,no,no,cellular,nov,11,289,1,1 Contact,-1,0,unknown,No,1,yes
48,46-55,management,married,secondary,0,yes,yes,cellular,nov,11,1233,1,1 Contact,351,2,failure,Yes,1,yes
35,26-35,admin.,divorced,secondary,1224,yes,no,cellular,nov,11,187,1,1 Contact,-1,0,unknown,No,1,yes
37,36-45,management,married,tertiary,238,no,no,cellular,nov,11,149,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,management,single,tertiary,62,yes,no,cellular,nov,11,566,1,1 Contact,182,7,failure,Yes,1,yes
52,46-55,admin.,single,secondary,2398,yes,no,cellular,nov,11,412,1,1 Contact,-1,0,unknown,No,1,yes
55,46-55,management,single,tertiary,0,no,no,cellular,nov,11,222,3,3 Contacts,187,3,failure,Yes,0,no
67,66+,retired,divorced,secondary,704,no,no,cellular,nov,11,537,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,self-employed,married,tertiary,506,no,no,cellular,nov,11,217,1,1 Contact,70,2,failure,Yes,1,yes
64,56-65,retired,married,primary,5871,no,no,cellular,nov,11,195,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,management,single,tertiary,382,no,no,cellular,nov,11,193,1,1 Contact,-1,0,unknown,No,0,no
64,56-65,management,married,unknown,2352,no,no,cellular,nov,11,181,4,4-5 Contacts,183,7,success,Yes,1,yes
45,36-45,housemaid,married,secondary,360,no,no,cellular,nov,11,215,1,1 Contact,-1,0,unknown,No,1,yes
29,26-35,technician,single,secondary,938,no,no,cellular,nov,11,358,1,1 Contact,-1,0,unknown,No,1,yes
40,36-45,blue-collar,married,secondary,1508,no,no,cellular,nov,11,177,2,2 Contacts,85,3,failure,Yes,0,no
33,26-35,services,married,secondary,1697,no,no,cellular,nov,11,179,1,1 Contact,-1,0,unknown,No,1,yes
62,56-65,housemaid,married,secondary,2,no,no,cellular,nov,11,322,1,1 Contact,-1,0,unknown,No,1,yes
27,26-35,management,single,tertiary,1720,no,no,cellular,nov,11,284,2,2 Contacts,273,1,failure,Yes,1,yes
38,36-45,unemployed,married,tertiary,2812,yes,no,cellular,nov,11,322,1,1 Contact,187,1,success,Yes,0,no
76,66+,retired,married,primary,1492,no,no,telephone,nov,11,383,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,unemployed,married,tertiary,7222,yes,no,cellular,nov,11,116,4,4-5 Contacts,154,1,failure,Yes,0,no
18,18-25,student,single,secondary,156,no,no,cellular,nov,11,298,2,2 Contacts,82,4,other,Yes,0,no
33,26-35,admin.,married,secondary,0,no,no,cellular,nov,11,86,3,3 Contacts,-1,0,unknown,No,0,no
50,46-55,management,married,tertiary,112,yes,no,cellular,nov,11,70,5,4-5 Contacts,85,5,other,Yes,0,no
31,26-35,management,married,tertiary,1812,no,no,cellular,nov,11,138,1,1 Contact,84,2,failure,Yes,0,no
69,66+,technician,married,tertiary,482,no,no,cellular,nov,11,101,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,admin.,single,secondary,2,no,no,cellular,nov,11,85,1,1 Contact,142,1,failure,Yes,0,no
42,36-45,management,married,tertiary,520,no,no,cellular,nov,11,158,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,management,married,tertiary,1778,no,no,cellular,nov,11,358,1,1 Contact,162,2,failure,Yes,1,yes
61,56-65,management,married,tertiary,6016,no,no,cellular,nov,11,199,1,1 Contact,275,3,success,Yes,0,no
34,26-35,management,married,tertiary,527,no,no,cellular,nov,11,272,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,single,tertiary,5276,no,no,cellular,nov,11,572,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,single,tertiary,220,yes,no,cellular,nov,11,257,2,2 Contacts,184,2,failure,Yes,0,no
49,46-55,technician,married,secondary,402,no,no,cellular,nov,11,76,2,2 Contacts,-1,0,unknown,No,0,no
42,36-45,management,married,tertiary,603,yes,no,cellular,nov,11,298,5,4-5 Contacts,-1,0,unknown,No,0,no
78,66+,retired,divorced,primary,55,no,no,telephone,nov,11,143,3,3 Contacts,90,1,other,Yes,0,no
55,46-55,blue-collar,married,secondary,12401,no,no,telephone,nov,11,111,9,6+ Contacts,511,4,other,Yes,0,no
73,66+,retired,married,secondary,19,no,no,cellular,nov,11,509,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,technician,married,secondary,0,no,no,cellular,nov,11,464,5,4-5 Contacts,192,8,other,Yes,1,yes
78,66+,retired,married,tertiary,226,no,no,telephone,nov,11,136,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,technician,married,secondary,2440,no,no,cellular,nov,11,312,1,1 Contact,-1,0,unknown,No,0,no
60,56-65,technician,married,tertiary,6573,yes,no,cellular,nov,11,126,2,2 Contacts,87,2,failure,Yes,0,no
67,66+,retired,married,primary,942,no,no,cellular,nov,11,455,2,2 Contacts,84,2,other,Yes,1,yes
24,18-25,technician,married,secondary,556,yes,no,cellular,nov,11,368,2,2 Contacts,80,2,success,Yes,1,yes
33,26-35,technician,married,tertiary,1699,no,no,cellular,nov,11,178,2,2 Contacts,94,1,success,Yes,1,yes
33,26-35,technician,married,secondary,6699,no,no,cellular,nov,11,425,1,1 Contact,462,1,failure,Yes,0,no
53,46-55,admin.,married,secondary,10541,no,no,cellular,nov,11,178,1,1 Contact,-1,0,unknown,No,1,yes
33,26-35,student,married,secondary,1536,no,no,cellular,nov,11,262,1,1 Contact,94,2,success,Yes,1,yes
24,18-25,student,single,tertiary,235,no,no,cellular,nov,11,118,1,1 Contact,-1,0,unknown,No,1,yes
32,26-35,management,single,tertiary,935,no,no,cellular,nov,11,165,1,1 Contact,91,7,success,Yes,1,yes
60,56-65,self-employed,married,tertiary,10861,no,no,cellular,nov,11,98,1,1 Contact,91,2,failure,Yes,1,yes
64,56-65,entrepreneur,married,tertiary,2331,no,no,telephone,nov,11,201,1,1 Contact,-1,0,unknown,No,1,yes
34,26-35,admin.,married,secondary,2374,yes,no,cellular,nov,11,161,1,1 Contact,209,2,failure,Yes,1,yes
35,26-35,management,single,tertiary,1228,no,no,cellular,nov,11,696,2,2 Contacts,88,12,failure,Yes,1,yes
53,46-55,management,married,tertiary,1356,yes,no,cellular,nov,11,371,2,2 Contacts,96,4,failure,Yes,0,no
24,18-25,student,single,secondary,125,no,no,cellular,nov,11,263,1,1 Contact,90,1,failure,Yes,1,yes
81,66+,retired,divorced,unknown,9224,no,no,telephone,nov,11,235,2,2 Contacts,-1,0,unknown,No,0,no
27,26-35,services,single,secondary,6279,yes,no,cellular,nov,11,257,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,technician,single,tertiary,1527,yes,no,cellular,nov,11,270,1,1 Contact,144,2,failure,Yes,0,no
38,36-45,management,single,tertiary,3141,no,no,cellular,nov,11,347,4,4-5 Contacts,189,2,success,Yes,1,yes
47,46-55,housemaid,married,secondary,3940,yes,no,cellular,nov,11,171,2,2 Contacts,96,5,success,Yes,0,no
45,36-45,management,married,tertiary,160,no,no,cellular,nov,11,182,2,2 Contacts,194,1,success,Yes,1,yes
42,36-45,management,married,tertiary,2816,no,no,cellular,nov,11,193,2,2 Contacts,-1,0,unknown,No,1,yes
63,56-65,retired,divorced,primary,109,no,no,cellular,nov,11,406,2,2 Contacts,-1,0,unknown,No,1,yes
40,36-45,management,married,tertiary,0,no,no,cellular,nov,11,147,1,1 Contact,96,8,success,Yes,1,yes
31,26-35,self-employed,married,tertiary,2666,no,no,cellular,nov,11,318,2,2 Contacts,97,6,success,Yes,1,yes
44,36-45,admin.,single,secondary,1534,no,no,cellular,nov,11,95,1,1 Contact,95,3,success,Yes,1,yes
61,56-65,retired,married,tertiary,2557,yes,no,cellular,nov,11,89,1,1 Contact,91,4,success,Yes,1,yes
76,66+,retired,married,secondary,2302,no,no,telephone,nov,11,345,2,2 Contacts,-1,0,unknown,No,0,no
67,66+,management,married,tertiary,405,no,no,cellular,nov,11,344,2,2 Contacts,95,2,success,Yes,1,yes
33,26-35,management,married,tertiary,22867,yes,no,cellular,nov,11,266,2,2 Contacts,92,3,failure,Yes,1,yes
57,56-65,management,married,secondary,2155,no,yes,cellular,nov,11,144,3,3 Contacts,91,2,failure,Yes,1,yes
71,66+,housemaid,divorced,primary,1311,no,no,cellular,nov,11,301,2,2 Contacts,91,1,success,Yes,1,yes
79,66+,retired,married,secondary,2661,no,no,cellular,nov,11,254,5,4-5 Contacts,-1,0,unknown,No,1,yes
52,46-55,unemployed,married,secondary,94,no,no,cellular,nov,11,293,3,3 Contacts,190,10,failure,Yes,1,yes
61,56-65,self-employed,married,tertiary,4162,no,no,cellular,nov,11,185,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,unemployed,divorced,secondary,201,no,no,cellular,nov,11,594,1,1 Contact,91,1,success,Yes,1,yes
33,26-35,management,married,tertiary,1388,yes,no,cellular,nov,11,280,1,1 Contact,89,2,failure,Yes,0,no
47,46-55,admin.,married,secondary,0,no,no,cellular,nov,11,213,1,1 Contact,190,1,other,Yes,1,yes
27,26-35,admin.,single,secondary,4590,yes,no,cellular,nov,11,131,4,4-5 Contacts,89,3,failure,Yes,1,yes
70,66+,retired,married,secondary,1164,no,no,telephone,nov,11,208,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,technician,married,tertiary,1785,no,no,cellular,nov,11,133,3,3 Contacts,89,1,failure,Yes,0,no
32,26-35,management,single,tertiary,2134,no,no,cellular,nov,11,98,2,2 Contacts,-1,0,unknown,No,0,no
73,66+,retired,married,primary,9160,no,no,cellular,nov,11,516,2,2 Contacts,90,3,other,Yes,0,no
63,56-65,retired,married,secondary,3579,no,no,telephone,nov,11,93,2,2 Contacts,-1,0,unknown,No,0,no
49,46-55,management,married,primary,3371,no,no,cellular,nov,11,269,2,2 Contacts,-1,0,unknown,No,1,yes
35,26-35,management,single,tertiary,612,no,no,cellular,nov,11,158,1,1 Contact,195,1,failure,Yes,0,no
35,26-35,admin.,single,tertiary,5007,yes,no,cellular,nov,11,133,1,1 Contact,90,3,failure,Yes,0,no
23,18-25,technician,single,secondary,598,no,no,cellular,nov,11,406,1,1 Contact,195,1,failure,Yes,1,yes
26,26-35,management,single,tertiary,943,no,no,cellular,nov,11,166,1,1 Contact,195,1,success,Yes,1,yes
58,56-65,blue-collar,married,secondary,381,no,no,cellular,nov,11,79,4,4-5 Contacts,-1,0,unknown,No,0,no
40,36-45,management,married,tertiary,9366,no,no,cellular,nov,11,69,3,3 Contacts,-1,0,unknown,No,1,yes
32,26-35,technician,single,tertiary,6746,no,no,cellular,nov,11,199,1,1 Contact,-1,0,unknown,No,1,yes
51,46-55,management,married,tertiary,938,no,no,cellular,nov,11,98,2,2 Contacts,97,3,failure,Yes,0,no
33,26-35,services,married,secondary,1076,no,no,cellular,nov,11,131,1,1 Contact,96,5,failure,Yes,1,yes
35,26-35,management,married,tertiary,0,yes,no,cellular,nov,11,229,2,2 Contacts,96,3,success,Yes,1,yes
53,46-55,management,married,tertiary,1624,no,no,cellular,nov,11,166,3,3 Contacts,97,7,success,Yes,1,yes
20,18-25,student,single,unknown,801,no,no,cellular,nov,11,244,2,2 Contacts,-1,0,unknown,No,1,yes
28,26-35,student,single,tertiary,3,no,no,cellular,nov,11,135,2,2 Contacts,148,1,other,Yes,0,no
44,36-45,self-employed,divorced,tertiary,1070,yes,no,cellular,nov,11,172,1,1 Contact,91,5,success,Yes,1,yes
53,46-55,blue-collar,divorced,primary,4401,no,no,telephone,nov,11,241,1,1 Contact,92,1,success,Yes,1,yes
39,36-45,management,single,tertiary,1509,no,no,cellular,nov,11,248,1,1 Contact,-1,0,unknown,No,0,no
21,18-25,student,single,secondary,123,no,no,telephone,nov,11,513,1,1 Contact,91,1,success,Yes,1,yes
36,36-45,blue-collar,single,secondary,3623,no,no,unknown,nov,11,71,1,1 Contact,378,1,success,Yes,1,yes
31,26-35,management,single,tertiary,533,no,no,cellular,nov,11,90,3,3 Contacts,93,6,success,Yes,1,yes
42,36-45,technician,married,secondary,994,yes,no,cellular,nov,11,227,3,3 Contacts,93,6,success,Yes,1,yes
28,26-35,self-employed,single,tertiary,805,no,no,cellular,nov,11,116,5,4-5 Contacts,170,2,failure,Yes,0,no
27,26-35,self-employed,single,tertiary,168,no,no,cellular,nov,11,123,1,1 Contact,196,1,success,Yes,1,yes
57,56-65,unemployed,married,secondary,2299,no,no,cellular,nov,11,39,3,3 Contacts,-1,0,unknown,No,0,no
33,26-35,services,married,secondary,386,no,no,cellular,nov,11,253,1,1 Contact,92,4,failure,Yes,1,yes
29,26-35,management,single,tertiary,1026,no,no,cellular,nov,11,226,1,1 Contact,92,1,other,Yes,1,yes
65,56-65,retired,married,secondary,1370,no,no,cellular,nov,11,177,1,1 Contact,92,1,failure,Yes,0,no
54,46-55,housemaid,single,secondary,1213,no,no,cellular,nov,11,241,1,1 Contact,-1,0,unknown,No,1,yes
63,56-65,retired,married,primary,8044,no,no,cellular,nov,11,702,1,1 Contact,-1,0,unknown,No,0,no
72,66+,retired,married,secondary,4130,no,no,cellular,nov,11,427,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,unemployed,single,secondary,2424,no,no,cellular,nov,11,110,1,1 Contact,279,1,failure,Yes,1,yes
51,46-55,management,married,tertiary,346,no,no,cellular,nov,11,134,2,2 Contacts,192,3,failure,Yes,1,yes
32,26-35,management,married,tertiary,1331,no,no,cellular,nov,11,126,1,1 Contact,92,5,failure,Yes,1,yes
54,46-55,unknown,married,secondary,2206,no,no,cellular,nov,11,104,1,1 Contact,99,2,other,Yes,1,yes
82,66+,retired,divorced,tertiary,0,no,no,telephone,nov,11,226,1,1 Contact,-1,0,unknown,No,1,yes
47,46-55,management,married,tertiary,4693,no,yes,cellular,nov,11,89,1,1 Contact,97,3,success,Yes,1,yes
48,46-55,blue-collar,married,secondary,1230,yes,no,cellular,nov,11,169,1,1 Contact,196,2,success,Yes,1,yes
61,56-65,retired,married,primary,1720,no,no,cellular,nov,11,150,1,1 Contact,463,5,failure,Yes,0,no
77,66+,retired,divorced,secondary,3417,no,no,cellular,nov,11,134,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,entrepreneur,married,secondary,2971,no,no,cellular,nov,11,247,1,1 Contact,97,8,failure,Yes,1,yes
72,66+,retired,married,primary,3232,no,no,cellular,nov,11,771,2,2 Contacts,-1,0,unknown,No,0,no
75,66+,retired,married,secondary,324,no,no,telephone,nov,11,124,2,2 Contacts,91,4,other,Yes,0,no
33,26-35,admin.,single,tertiary,280,no,no,cellular,nov,11,189,2,2 Contacts,-1,0,unknown,No,0,no
38,36-45,admin.,married,secondary,1767,yes,no,cellular,nov,11,893,7,6+ Contacts,-1,0,unknown,No,1,yes
27,26-35,student,single,tertiary,5291,no,no,cellular,nov,11,192,2,2 Contacts,92,2,failure,Yes,1,yes
39,36-45,student,single,unknown,64,no,no,cellular,nov,11,366,2,2 Contacts,98,1,failure,Yes,0,no
43,36-45,services,single,secondary,3403,yes,no,cellular,nov,11,707,2,2 Contacts,97,2,success,Yes,1,yes
33,26-35,technician,married,secondary,133,no,no,cellular,nov,11,627,2,2 Contacts,192,1,success,Yes,1,yes
27,26-35,admin.,single,secondary,4745,no,no,telephone,nov,11,411,4,4-5 Contacts,192,1,other,Yes,1,yes
50,46-55,admin.,married,secondary,3608,yes,no,cellular,nov,11,176,2,2 Contacts,197,2,success,Yes,1,yes
50,46-55,technician,divorced,unknown,2794,no,no,cellular,nov,11,350,5,4-5 Contacts,93,2,success,Yes,0,no
43,36-45,unemployed,divorced,secondary,1854,no,no,cellular,nov,11,131,2,2 Contacts,197,1,success,Yes,0,no
64,56-65,retired,married,secondary,2031,no,no,cellular,nov,11,202,5,4-5 Contacts,-1,0,unknown,No,0,no
45,36-45,blue-collar,married,unknown,1529,yes,no,cellular,nov,11,181,1,1 Contact,197,1,success,Yes,1,yes
76,66+,retired,married,primary,3324,no,no,cellular,nov,11,122,1,1 Contact,92,3,success,Yes,1,yes
63,56-65,management,married,tertiary,5112,no,no,telephone,nov,11,2184,2,2 Contacts,95,3,failure,Yes,1,yes
81,66+,retired,married,primary,5220,no,no,telephone,nov,11,135,1,1 Contact,94,2,other,Yes,1,yes
77,66+,retired,married,primary,2590,no,no,telephone,nov,11,212,3,3 Contacts,277,12,failure,Yes,1,yes
71,66+,retired,married,primary,2600,no,no,cellular,nov,11,186,2,2 Contacts,98,1,success,Yes,1,yes
46,46-55,management,married,tertiary,2671,no,no,cellular,nov,11,180,3,3 Contacts,91,4,success,Yes,0,no
39,36-45,admin.,married,secondary,260,yes,no,cellular,nov,11,226,1,1 Contact,94,4,success,Yes,1,yes
38,36-45,entrepreneur,married,tertiary,1438,no,no,cellular,nov,11,122,5,4-5 Contacts,-1,0,unknown,No,0,no
75,66+,retired,divorced,secondary,2199,no,no,telephone,nov,11,137,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,admin.,single,secondary,115,no,no,cellular,nov,11,122,4,4-5 Contacts,101,5,failure,Yes,0,no
18,18-25,student,single,primary,608,no,no,cellular,nov,11,210,1,1 Contact,93,1,success,Yes,1,yes
58,56-65,services,divorced,secondary,462,no,no,cellular,nov,11,495,1,1 Contact,93,1,success,Yes,1,yes
61,56-65,management,married,secondary,1471,no,no,cellular,nov,11,632,1,1 Contact,93,2,failure,Yes,0,no
44,36-45,technician,divorced,secondary,14,no,no,cellular,nov,11,167,1,1 Contact,92,1,success,Yes,1,yes
67,66+,retired,married,secondary,1146,no,no,cellular,nov,11,259,1,1 Contact,92,2,failure,Yes,1,yes
61,56-65,retired,married,primary,2863,no,no,cellular,nov,11,264,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,services,single,secondary,181,no,no,cellular,nov,11,239,2,2 Contacts,93,2,success,Yes,1,yes
61,56-65,retired,married,secondary,3114,no,no,cellular,nov,11,381,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,technician,single,secondary,376,no,no,cellular,nov,11,193,1,1 Contact,92,1,success,Yes,1,yes
56,56-65,retired,married,primary,9367,no,no,telephone,nov,11,271,2,2 Contacts,92,4,success,Yes,1,yes
74,66+,retired,married,primary,0,no,no,telephone,nov,11,332,2,2 Contacts,92,2,success,Yes,0,no
62,56-65,retired,divorced,tertiary,0,no,no,cellular,nov,11,227,2,2 Contacts,-1,0,unknown,No,1,yes
33,26-35,management,married,tertiary,271,yes,no,cellular,nov,11,182,2,2 Contacts,91,2,success,Yes,1,yes
24,18-25,student,single,secondary,382,no,no,cellular,nov,11,256,2,2 Contacts,92,3,failure,Yes,1,yes
33,26-35,management,single,tertiary,2465,no,no,cellular,nov,11,139,2,2 Contacts,95,1,success,Yes,0,no
34,26-35,management,married,tertiary,2599,no,no,cellular,nov,11,95,1,1 Contact,200,2,success,Yes,0,no
33,26-35,admin.,married,secondary,920,no,no,cellular,nov,11,130,1,1 Contact,95,2,failure,Yes,1,yes
34,26-35,blue-collar,single,unknown,129,yes,yes,cellular,nov,11,295,1,1 Contact,200,2,success,Yes,1,yes
58,56-65,admin.,married,secondary,169,no,no,cellular,nov,11,301,1,1 Contact,94,3,failure,Yes,1,yes
61,56-65,retired,married,unknown,209,no,no,cellular,nov,11,1011,1,1 Contact,94,4,success,Yes,0,no
37,36-45,management,married,tertiary,1276,no,no,cellular,nov,11,146,1,1 Contact,94,2,success,Yes,1,yes
64,56-65,retired,married,unknown,679,no,no,telephone,nov,11,167,1,1 Contact,-1,0,unknown,No,1,yes
27,26-35,blue-collar,single,secondary,535,no,no,cellular,nov,11,183,1,1 Contact,94,1,success,Yes,1,yes
37,36-45,management,married,tertiary,2987,yes,no,telephone,nov,11,135,8,6+ Contacts,96,1,success,Yes,0,no
31,26-35,admin.,single,secondary,270,no,no,cellular,nov,11,176,1,1 Contact,200,2,success,Yes,0,no
25,18-25,technician,single,secondary,5695,no,no,cellular,nov,11,124,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,unemployed,divorced,primary,487,no,no,cellular,nov,11,163,1,1 Contact,200,1,failure,Yes,0,no
22,18-25,student,single,secondary,1925,no,no,cellular,nov,11,84,1,1 Contact,196,1,failure,Yes,0,no
22,18-25,student,single,unknown,410,no,no,cellular,nov,11,365,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,admin.,married,secondary,367,no,no,telephone,nov,11,107,2,2 Contacts,-1,0,unknown,No,0,no
63,56-65,management,married,tertiary,3115,no,no,cellular,nov,11,432,5,4-5 Contacts,-1,0,unknown,No,1,yes
34,26-35,student,single,unknown,86,no,no,cellular,nov,11,244,2,2 Contacts,178,1,failure,Yes,0,no
33,26-35,management,married,tertiary,71,no,no,cellular,nov,11,136,1,1 Contact,287,1,failure,Yes,0,no
42,36-45,self-employed,married,tertiary,10072,no,no,cellular,nov,11,137,3,3 Contacts,208,1,failure,Yes,0,no
26,26-35,student,single,secondary,203,no,no,cellular,nov,11,104,1,1 Contact,196,1,failure,Yes,0,no
23,18-25,student,single,secondary,1234,no,no,cellular,nov,11,250,1,1 Contact,-1,0,unknown,No,1,yes
54,46-55,technician,married,secondary,0,no,no,telephone,nov,11,986,1,1 Contact,94,8,failure,Yes,0,no
63,56-65,entrepreneur,married,tertiary,2707,no,no,telephone,nov,11,57,4,4-5 Contacts,-1,0,unknown,No,0,no
37,36-45,technician,single,tertiary,197,no,no,cellular,nov,11,175,1,1 Contact,200,1,success,Yes,1,yes
33,26-35,self-employed,married,tertiary,263,no,no,cellular,nov,11,79,4,4-5 Contacts,94,3,failure,Yes,0,no
43,36-45,management,married,tertiary,3186,no,no,cellular,nov,11,380,1,1 Contact,88,1,failure,Yes,1,yes
62,56-65,technician,married,secondary,135,yes,no,telephone,nov,11,446,13,6+ Contacts,96,1,other,Yes,0,no
49,46-55,technician,divorced,secondary,972,no,no,cellular,nov,11,104,3,3 Contacts,175,2,failure,Yes,0,no
21,18-25,student,single,secondary,347,no,no,cellular,nov,11,77,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,management,married,primary,870,no,no,cellular,nov,11,257,1,1 Contact,-1,0,unknown,No,1,yes
35,26-35,technician,married,tertiary,3160,yes,no,cellular,nov,11,445,2,2 Contacts,95,1,failure,Yes,1,yes
30,26-35,admin.,married,tertiary,42,yes,yes,cellular,nov,11,75,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,management,married,tertiary,999,no,no,cellular,nov,11,111,1,1 Contact,94,1,other,Yes,0,no
24,18-25,blue-collar,married,secondary,272,no,no,cellular,nov,11,105,2,2 Contacts,94,2,success,Yes,1,yes
33,26-35,blue-collar,married,primary,195,no,no,cellular,nov,11,984,5,4-5 Contacts,-1,0,unknown,No,1,yes
31,26-35,student,single,unknown,376,no,no,cellular,nov,11,202,1,1 Contact,96,2,other,Yes,0,no
75,66+,retired,married,tertiary,6027,no,no,cellular,nov,11,1248,2,2 Contacts,94,2,failure,Yes,1,yes
40,36-45,admin.,married,tertiary,764,yes,no,unknown,nov,11,85,1,1 Contact,-1,0,unknown,No,1,yes
